"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"Fgf4.Acvr1b"	"Fgf4"	"Acvr1b"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Fgf4.Smo"	"Fgf4"	"Smo"	0	0	0	0	0	0	0	0	0	0	0	307	143	380
"Fgf4.Fgfr4"	"Fgf4"	"Fgfr4"	0	0	0	0	0	0	0	0	955	900	0	733	394	999
"Fgf4.Igf1r"	"Fgf4"	"Igf1r"	0	0	0	0	0	0	0	0	0	800	0	146	137	839
"Fgf4.Kit"	"Fgf4"	"Kit"	0	0	0	0	0	0	0	0	64	800	0	310	219	885
"Fgf4.Epha2"	"Fgf4"	"Epha2"	0	0	0	0	0	0	0	0	0	800	0	100	128	829
"Fgf4.Tgfbr1"	"Fgf4"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Fgf4.Fgfrl1"	"Fgf4"	"Fgfrl1"	0	0	0	0	0	0	0	802	64	0	0	309	219	886
"Fgf4.Notch4"	"Fgf4"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	211	344	460
"Fgf4.Sdc4"	"Fgf4"	"Sdc4"	0	0	0	0	0	0	0	0	74	0	0	136	74	194
"Fgf4.Egfr"	"Fgf4"	"Egfr"	0	0	0	0	0	0	0	0	0	800	0	166	438	898
"Fgf4.Flt4"	"Fgf4"	"Flt4"	0	0	0	0	0	0	0	0	64	800	0	216	219	870
"Fgf4.Sdc1"	"Fgf4"	"Sdc1"	0	0	0	0	0	0	0	0	99	0	0	53	707	728
"Fgf4.Ptch1"	"Fgf4"	"Ptch1"	0	0	0	0	0	0	0	0	0	0	0	398	169	478
"Fgf4.Fzd6"	"Fgf4"	"Fzd6"	0	0	0	0	0	0	0	0	0	0	0	78	143	176
"Fgf4.Amhr2"	"Fgf4"	"Amhr2"	0	0	0	0	0	0	0	0	0	0	0	74	538	554
"Fgf4.Igf2r"	"Fgf4"	"Igf2r"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Fgf4.Cdh2"	"Fgf4"	"Cdh2"	0	0	0	0	0	0	0	0	0	0	0	330	0	330
"Fgf4.Pdgfrb"	"Fgf4"	"Pdgfrb"	0	0	0	0	0	0	0	0	64	800	0	203	219	867
"Fgf4.Csf1r"	"Fgf4"	"Csf1r"	0	0	0	0	0	0	0	0	64	800	0	56	219	843
"Fgf4.Lrp5"	"Fgf4"	"Lrp5"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Fgf4.Nrp1"	"Fgf4"	"Nrp1"	0	0	0	0	0	0	0	0	164	0	0	138	0	248
"Fgf4.Epha4"	"Fgf4"	"Epha4"	0	0	0	0	0	0	0	0	0	0	0	240	128	308
"Fgf4.Plxna2"	"Fgf4"	"Plxna2"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Fgf4.Notch1"	"Fgf4"	"Notch1"	0	0	0	0	0	0	0	0	0	0	0	269	344	499
"Fgf4.Bmpr1b"	"Fgf4"	"Bmpr1b"	0	0	0	0	0	0	0	0	0	0	0	330	0	330
"Fgf4.Ptch2"	"Fgf4"	"Ptch2"	0	0	0	0	0	0	0	0	0	0	0	191	169	298
"Fgf4.Klb"	"Fgf4"	"Klb"	0	0	0	0	0	0	0	0	64	0	0	153	0	173
"Fgf4.Flt1"	"Fgf4"	"Flt1"	0	0	0	0	0	0	0	0	64	800	0	256	219	876
"Fgf4.Ret"	"Fgf4"	"Ret"	0	0	0	0	0	0	0	0	299	0	0	179	219	511
"Fgf4.Lrp6"	"Fgf4"	"Lrp6"	0	0	0	0	0	0	0	0	0	0	0	153	96	201
"Fgf4.Cdh5"	"Fgf4"	"Cdh5"	0	0	0	0	0	0	0	0	0	0	0	171	0	171
"Fgf4.Mcam"	"Fgf4"	"Mcam"	0	0	0	0	0	0	0	0	0	0	0	136	75	166
"Fgf4.Nt5e"	"Fgf4"	"Nt5e"	0	0	0	0	0	0	0	0	0	0	0	194	0	194
"Fgf4.Bmpr1a"	"Fgf4"	"Bmpr1a"	0	0	0	0	0	0	0	0	0	0	0	496	0	495
"Fgf4.Tie1"	"Fgf4"	"Tie1"	0	0	0	0	0	0	0	0	64	0	0	150	219	324
"Fgf4.Flt3"	"Fgf4"	"Flt3"	0	0	0	0	0	0	0	0	64	0	0	89	219	275
"Fgf4.Fzd8"	"Fgf4"	"Fzd8"	0	0	0	0	0	0	0	0	0	0	0	70	143	168
"Fgf4.Gpc1"	"Fgf4"	"Gpc1"	0	0	0	0	0	0	0	0	64	800	0	43	118	820
"Fgf4.Fzd4"	"Fgf4"	"Fzd4"	0	0	0	0	0	0	0	0	0	0	0	83	143	180
"Fgf4.Fzd9"	"Fgf4"	"Fzd9"	0	0	0	0	0	0	0	0	0	0	0	118	143	211
"Fgf4.Erbb2"	"Fgf4"	"Erbb2"	0	0	0	0	0	0	0	0	0	0	0	216	438	540
"Wnt3.Acvr1"	"Wnt3"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	162	138	246
"Cdh1.Acvr1"	"Cdh1"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	283	0	282
"Ltbp1.Acvr1"	"Ltbp1"	"Acvr1"	0	0	0	0	0	0	0	0	63	0	0	179	0	197
"Bmp8b.Acvr1"	"Bmp8b"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	471	221	626
"Tgfb1.Acvr1"	"Tgfb1"	"Acvr1"	0	0	0	0	0	0	0	0	400	0	493	332	402	862
"Shh.Acvr1"	"Shh"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	214	550	631
"Tgfb3.Acvr1"	"Tgfb3"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	493	332	221	750
"Bmp7.Acvr1"	"Bmp7"	"Acvr1"	0	0	0	0	0	0	0	0	341	0	559	968	404	993
"Wnt3a.Acvr1"	"Wnt3a"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	240	138	316
"Bmp5.Acvr1"	"Bmp5"	"Acvr1"	0	0	0	0	0	0	0	0	341	0	452	650	404	914
"Gdf9.Acvr1"	"Gdf9"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	327	402	636
"Ctgf.Acvr1"	"Ctgf"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	59	141	157
"Hsp90aa1.Acvr1"	"Hsp90aa1"	"Acvr1"	0	0	0	0	0	0	0	0	612	0	0	64	173	673
"Edn1.Acvr1"	"Edn1"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	0	219	219
"Fgf10.Acvr1"	"Fgf10"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	259	0	258
"Fst.Acvr1"	"Fst"	"Acvr1"	0	0	0	0	0	0	0	0	99	0	417	0	219	553
"Col2a1.Acvr1"	"Col2a1"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"Ahsg.Acvr1"	"Ahsg"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	417	45	0	419
"Wnt1.Acvr1"	"Wnt1"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	227	138	305
"Dhh.Acvr1"	"Dhh"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	59	550	558
"Bmp15.Acvr1"	"Bmp15"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	289	221	498
"Dkk1.Acvr1"	"Dkk1"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	236	0	236
"Fgf8.Acvr1"	"Fgf8"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	370	0	370
"Gdf11.Acvr1"	"Gdf11"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	414	590	782
"Inhbc.Acvr1"	"Inhbc"	"Acvr1"	0	0	0	0	0	0	0	0	167	800	0	285	221	894
"Hras.Acvr1"	"Hras"	"Acvr1"	0	0	0	0	0	0	0	0	73	0	0	124	0	153
"Mstn.Acvr1"	"Mstn"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	396	590	776
"Serpine2.Acvr1"	"Serpine2"	"Acvr1"	0	0	0	0	0	0	0	0	63	0	0	394	0	407
"Fshb.Acvr1"	"Fshb"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	177	0	177
"Fbn1.Acvr1"	"Fbn1"	"Acvr1"	0	0	0	0	0	0	0	0	63	0	0	0	142	161
"Jag1.Acvr1"	"Jag1"	"Acvr1"	0	0	0	0	0	0	0	0	64	0	0	108	67	152
"Bmp2.Acvr1"	"Bmp2"	"Acvr1"	0	0	0	0	0	0	0	0	412	800	446	471	634	985
"Dkk2.Acvr1"	"Dkk2"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	147	64	167
"Tnc.Acvr1"	"Tnc"	"Acvr1"	0	0	0	0	0	0	0	0	72	0	0	106	105	192
"Sema3c.Acvr1"	"Sema3c"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	141	67	164
"Ibsp.Acvr1"	"Ibsp"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	151	0	150
"Bmp3.Acvr1"	"Bmp3"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	534	221	671
"Bmp10.Acvr1"	"Bmp10"	"Acvr1"	0	0	0	0	0	0	0	0	253	0	435	528	464	879
"Wnt7a.Acvr1"	"Wnt7a"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	192	138	273
"Mmp2.Acvr1"	"Mmp2"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Tdgf1.Acvr1"	"Tdgf1"	"Acvr1"	0	0	0	0	0	0	0	0	99	0	0	414	0	449
"Wnt4.Acvr1"	"Wnt4"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	192	138	273
"Fgf2.Acvr1"	"Fgf2"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	309	0	309
"Gdf7.Acvr1"	"Gdf7"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	414	221	586
"Serpine1.Acvr1"	"Serpine1"	"Acvr1"	0	0	0	0	0	0	0	0	63	0	0	399	0	412
"Nodal.Acvr1"	"Nodal"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	0	136	221	390
"Inha.Acvr1"	"Inha"	"Acvr1"	0	0	0	0	0	0	0	565	167	0	0	235	221	755
"Amh.Acvr1"	"Amh"	"Acvr1"	0	0	0	0	0	0	0	0	167	800	559	593	221	972
"Tgfb2.Acvr1"	"Tgfb2"	"Acvr1"	0	0	0	0	0	0	0	0	167	0	446	898	221	958
"Inhbb.Acvr1"	"Inhbb"	"Acvr1"	0	0	0	0	0	0	0	0	198	800	455	411	221	952
"Inhba.Acvr1"	"Inhba"	"Acvr1"	0	0	0	0	0	0	0	0	372	800	559	444	221	971
"Gdf5.Acvr1"	"Gdf5"	"Acvr1"	0	0	0	0	0	0	0	0	198	0	0	558	221	699
"Psen1.Acvr1"	"Psen1"	"Acvr1"	0	0	0	0	0	0	0	0	83	0	0	126	63	183
"Pthlh.Acvr1"	"Pthlh"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	254	0	254
"Inhbe.Acvr1"	"Inhbe"	"Acvr1"	0	0	0	0	0	0	0	0	167	800	0	201	221	882
"Fgf4.Acvr1"	"Fgf4"	"Acvr1"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Tnf.Fcer1a"	"Tnf"	"Fcer1a"	0	0	0	0	0	0	0	0	0	0	0	240	0	239
"Itih2.Fcer1a"	"Itih2"	"Fcer1a"	0	0	0	0	0	0	0	0	165	0	0	0	0	165
"Gnai2.Bdkrb2"	"Gnai2"	"Bdkrb2"	0	0	0	0	0	0	0	0	81	900	0	98	0	909
"Gnai2.Smo"	"Gnai2"	"Smo"	0	0	0	0	0	0	0	0	0	0	407	79	108	470
"Gnai2.Igf1r"	"Gnai2"	"Igf1r"	0	0	0	0	0	0	0	0	157	800	0	91	70	838
"Gnai2.Adcy9"	"Gnai2"	"Adcy9"	0	0	0	0	0	0	0	0	253	900	407	254	332	973
"Gnai2.Epha2"	"Gnai2"	"Epha2"	0	0	0	0	0	0	107	0	0	0	0	52	84	156
"Gnai2.Cav1"	"Gnai2"	"Cav1"	0	0	0	0	0	0	0	0	165	0	0	107	0	222
"Gnai2.Avpr1a"	"Gnai2"	"Avpr1a"	0	0	0	0	0	0	0	0	104	0	0	0	130	187
"Gnai2.Egfr"	"Gnai2"	"Egfr"	0	0	0	0	0	0	0	0	165	0	0	105	0	220
"Gnai2.Lgr5"	"Gnai2"	"Lgr5"	0	0	0	0	0	0	0	0	272	0	0	0	420	559
"Gnai2.Adcy1"	"Gnai2"	"Adcy1"	0	0	0	0	0	0	0	0	253	900	0	0	211	935
"Gnai2.Gucy2e"	"Gnai2"	"Gucy2e"	0	0	0	0	0	0	0	0	253	0	0	0	211	385
"Gnai2.Tshr"	"Gnai2"	"Tshr"	0	0	0	0	0	0	0	0	164	0	0	74	175	305
"Gnai2.Cd180"	"Gnai2"	"Cd180"	0	0	0	0	0	0	0	0	165	0	0	0	138	249
"Gnai2.Ocln"	"Gnai2"	"Ocln"	0	0	0	0	0	0	0	0	0	0	0	269	0	269
"Gnai2.F2rl2"	"Gnai2"	"F2rl2"	0	0	0	0	0	0	0	0	0	0	360	54	0	368
"Gnai2.Ptprg"	"Gnai2"	"Ptprg"	0	0	0	0	0	0	0	0	113	0	0	0	100	167
"Gnai2.Ednrb"	"Gnai2"	"Ednrb"	0	0	0	0	0	0	0	0	104	800	407	56	0	886
"Gnai2.Fzd6"	"Gnai2"	"Fzd6"	0	0	0	0	0	0	0	0	63	0	0	0	178	196
"Gnai2.Adcy8"	"Gnai2"	"Adcy8"	0	0	0	0	0	0	0	0	253	900	0	124	211	941
"Gnai2.Lhcgr"	"Gnai2"	"Lhcgr"	0	0	0	0	0	0	0	0	165	0	0	0	209	311
"Gnai2.Drd4"	"Gnai2"	"Drd4"	0	0	0	0	0	0	0	0	104	900	0	100	0	912
"Gnai2.Ccr1"	"Gnai2"	"Ccr1"	0	0	0	0	0	0	0	0	106	900	0	54	0	908
"Gnai2.Unc5a"	"Gnai2"	"Unc5a"	0	0	0	0	0	0	0	0	0	0	0	0	210	210
"Gnai2.Oprk1"	"Gnai2"	"Oprk1"	0	0	0	0	0	0	0	0	104	900	0	85	0	910
"Gnai2.Nmur1"	"Gnai2"	"Nmur1"	0	0	0	0	0	0	0	0	104	900	0	0	0	906
"Gnai2.Epha4"	"Gnai2"	"Epha4"	0	0	0	0	0	0	107	0	0	0	0	99	91	204
"Gnai2.Marco"	"Gnai2"	"Marco"	0	0	0	0	0	0	0	0	0	0	0	331	0	331
"Gnai2.Avpr1b"	"Gnai2"	"Avpr1b"	0	0	0	0	0	0	0	0	104	0	0	66	130	208
"Gnai2.Cd247"	"Gnai2"	"Cd247"	0	0	0	0	0	0	0	0	0	0	407	46	0	410
"Gnai2.Notch1"	"Gnai2"	"Notch1"	0	0	0	0	0	0	0	0	83	0	0	112	0	150
"Gnai2.Ntsr1"	"Gnai2"	"Ntsr1"	0	0	0	0	0	0	0	0	104	0	0	101	0	160
"Gnai2.Npr1"	"Gnai2"	"Npr1"	0	0	0	0	0	0	0	0	253	0	0	65	211	400
"Gnai2.Tlr2"	"Gnai2"	"Tlr2"	0	0	0	0	0	0	0	0	165	0	0	47	138	254
"Gnai2.Epha7"	"Gnai2"	"Epha7"	0	0	0	0	0	0	107	0	0	0	0	0	91	153
"Gnai2.Npr2"	"Gnai2"	"Npr2"	0	0	0	0	0	0	0	0	253	0	0	0	211	385
"Gnai2.Ptpru"	"Gnai2"	"Ptpru"	0	0	0	0	0	0	0	0	165	0	0	49	75	201
"Gnai2.Gp9"	"Gnai2"	"Gp9"	0	0	0	0	0	0	0	0	213	0	0	0	348	464
"Gnai2.Gucy2c"	"Gnai2"	"Gucy2c"	0	0	0	0	0	0	0	0	253	0	0	65	211	400
"Gnai2.Grpr"	"Gnai2"	"Grpr"	0	0	0	0	0	0	0	0	104	0	0	91	0	150
"Gnai2.Avpr2"	"Gnai2"	"Avpr2"	0	0	0	0	0	0	0	0	104	0	0	160	68	237
"Gnai2.Ednra"	"Gnai2"	"Ednra"	0	0	0	0	0	0	0	0	165	0	0	0	0	165
"Gnai2.Lpar2"	"Gnai2"	"Lpar2"	0	0	0	0	0	0	0	0	104	900	0	0	117	913
"Gnai2.Mcam"	"Gnai2"	"Mcam"	0	0	0	0	0	0	0	0	0	0	0	354	0	354
"Gnai2.Plscr4"	"Gnai2"	"Plscr4"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Gnai2.Lgr6"	"Gnai2"	"Lgr6"	0	0	0	0	0	0	0	0	272	0	0	41	420	559
"Gnai2.Ptgdr2"	"Gnai2"	"Ptgdr2"	0	0	0	0	0	0	0	0	0	900	0	0	107	906
"Gnai2.Adra2a"	"Gnai2"	"Adra2a"	0	0	0	0	0	0	0	0	157	900	0	175	0	924
"Gnai2.Cmklr1"	"Gnai2"	"Cmklr1"	0	0	0	0	0	0	0	0	113	0	0	180	0	241
"Gnai2.Sstr1"	"Gnai2"	"Sstr1"	0	0	0	0	0	0	0	0	104	900	0	0	67	909
"Gnai2.Grm1"	"Gnai2"	"Grm1"	0	0	0	0	0	0	0	0	67	800	0	53	0	807
"Gnai2.Lpar3"	"Gnai2"	"Lpar3"	0	0	0	0	0	0	0	0	165	900	0	0	0	912
"Gnai2.Ccr8"	"Gnai2"	"Ccr8"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Gnai2.Ccr3"	"Gnai2"	"Ccr3"	0	0	0	0	0	0	0	0	106	900	0	0	0	906
"Gnai2.Fzd8"	"Gnai2"	"Fzd8"	0	0	0	0	0	0	0	0	63	0	0	0	178	196
"Gnai2.Fshr"	"Gnai2"	"Fshr"	0	0	0	0	0	0	0	0	119	0	0	72	337	410
"Gnai2.Hrh4"	"Gnai2"	"Hrh4"	0	0	0	0	0	0	0	0	104	900	0	86	66	913
"Gnai2.Fzd7"	"Gnai2"	"Fzd7"	0	0	0	0	0	0	0	0	63	0	0	0	178	196
"Gnai2.Chrm1"	"Gnai2"	"Chrm1"	0	0	0	0	0	0	0	0	165	0	0	0	138	249
"Gnai2.Adora1"	"Gnai2"	"Adora1"	0	0	0	0	0	0	0	0	165	900	0	53	0	914
"Gnai2.Htr2c"	"Gnai2"	"Htr2c"	0	0	0	0	0	0	0	0	104	0	0	86	66	168
"Gnai2.Sstr4"	"Gnai2"	"Sstr4"	0	0	0	0	0	0	0	0	104	900	0	0	67	909
"Gnai2.Nmur2"	"Gnai2"	"Nmur2"	0	0	0	0	0	0	0	0	104	900	0	0	0	906
"Gnai2.Bdkrb1"	"Gnai2"	"Bdkrb1"	0	0	0	0	0	0	0	0	104	900	0	48	0	907
"Gnai2.Npy1r"	"Gnai2"	"Npy1r"	0	0	0	0	0	0	0	0	104	900	0	0	0	906
"Gnai2.Tlr4"	"Gnai2"	"Tlr4"	0	0	0	0	0	0	0	0	165	0	0	89	138	287
"Gnai2.Npbwr1"	"Gnai2"	"Npbwr1"	0	0	0	0	0	0	0	0	104	900	0	53	0	907
"Gnai2.Lgr4"	"Gnai2"	"Lgr4"	0	0	0	0	0	0	0	0	272	0	0	0	420	559
"Gnai2.Htr2a"	"Gnai2"	"Htr2a"	0	0	0	0	0	0	0	0	104	0	0	79	67	162
"Gnai2.C3ar1"	"Gnai2"	"C3ar1"	0	0	0	0	0	0	0	0	0	900	0	125	98	914
"Gnai2.Cxcr1"	"Gnai2"	"Cxcr1"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Gnai2.Fzd4"	"Gnai2"	"Fzd4"	0	0	0	0	0	0	0	0	63	0	0	0	178	196
"Gnai2.Ccr2"	"Gnai2"	"Ccr2"	0	0	0	0	0	0	0	0	118	900	0	0	65	910
"Gnai2.Oprd1"	"Gnai2"	"Oprd1"	0	0	0	0	0	0	0	0	165	900	0	0	0	912
"Gnai2.S1pr4"	"Gnai2"	"S1pr4"	0	0	0	0	0	0	0	0	97	900	407	0	74	943
"Gnai2.Cxcr5"	"Gnai2"	"Cxcr5"	0	0	0	0	0	0	0	0	166	900	345	0	0	940
"Gnai2.S1pr1"	"Gnai2"	"S1pr1"	0	0	0	0	0	0	0	0	84	900	428	152	0	949
"Gnai2.Sstr5"	"Gnai2"	"Sstr5"	0	0	0	0	0	0	0	0	104	900	0	46	67	909
"Gnai2.Oxtr"	"Gnai2"	"Oxtr"	0	0	0	0	0	0	0	0	104	800	0	52	0	815
"Gnai2.P2ry12"	"Gnai2"	"P2ry12"	0	0	0	0	0	0	0	0	165	900	0	70	0	915
"Gnai2.Gpr37"	"Gnai2"	"Gpr37"	0	0	0	0	0	0	0	0	104	0	0	97	88	197
"Gnai2.Cxcr3"	"Gnai2"	"Cxcr3"	0	0	0	0	0	0	0	0	166	900	345	107	0	944
"Gnai2.Lpar1"	"Gnai2"	"Lpar1"	0	0	0	0	0	0	0	0	104	900	407	66	67	945
"Gnai2.Fpr1"	"Gnai2"	"Fpr1"	0	0	0	0	0	0	0	0	117	900	0	0	0	907
"Gnai2.Mtnr1b"	"Gnai2"	"Mtnr1b"	0	0	0	0	0	0	0	0	113	900	0	45	150	918
"Gnai2.Cxcr4"	"Gnai2"	"Cxcr4"	0	0	0	0	0	0	0	0	104	900	482	0	0	949
"Gnai2.Fzd9"	"Gnai2"	"Fzd9"	0	0	0	0	0	0	0	0	63	0	0	0	178	196
"Gnai2.Aplnr"	"Gnai2"	"Aplnr"	0	0	0	0	0	0	0	0	104	900	0	0	92	911
"Gnai2.Erbb2"	"Gnai2"	"Erbb2"	0	0	0	0	0	0	0	0	110	0	0	115	0	178
"Gnai2.Galr2"	"Gnai2"	"Galr2"	0	0	0	0	0	0	0	0	104	900	0	0	0	906
"Gnai2.Mc4r"	"Gnai2"	"Mc4r"	0	0	0	0	0	0	0	0	104	0	0	102	0	160
"Gnai2.Chrm3"	"Gnai2"	"Chrm3"	0	0	0	0	0	0	0	0	114	0	0	97	138	250
"Gnai2.Cnr1"	"Gnai2"	"Cnr1"	0	0	0	0	0	0	0	0	164	900	0	91	0	917
"Gnai2.Npsr1"	"Gnai2"	"Npsr1"	0	0	0	0	0	0	0	0	104	0	0	0	96	155
"Gnai2.Npy4r"	"Gnai2"	"Npy4r"	0	0	0	0	0	0	0	0	104	900	0	0	0	906
"Ccl2.Gp1ba"	"Ccl2"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	178	0	177
"Ltbp1.Gp1ba"	"Ltbp1"	"Gp1ba"	0	0	0	0	0	0	0	0	104	0	0	77	74	167
"Vwf.Gp1ba"	"Vwf"	"Gp1ba"	0	0	0	0	0	0	0	0	928	900	0	472	758	998
"Cd34.Gp1ba"	"Cd34"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	0	207	207
"Vtn.Gp1ba"	"Vtn"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	126	105	184
"Hsp90aa1.Gp1ba"	"Hsp90aa1"	"Gp1ba"	0	0	0	0	0	0	0	0	197	0	0	0	623	684
"Sema4d.Gp1ba"	"Sema4d"	"Gp1ba"	0	0	0	0	0	0	0	0	64	0	0	141	0	161
"F12.Gp1ba"	"F12"	"Gp1ba"	0	0	0	0	0	0	0	0	531	900	0	246	88	963
"Sftpa1.Gp1ba"	"Sftpa1"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	107	107	168
"Plau.Gp1ba"	"Plau"	"Gp1ba"	0	0	0	0	0	0	0	0	63	0	0	143	0	162
"Serping1.Gp1ba"	"Serping1"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	76	145	176
"Gnb3.Gp1ba"	"Gnb3"	"Gp1ba"	0	0	0	0	0	0	0	0	117	0	0	179	330	471
"Tnf.Gp1ba"	"Tnf"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	286	0	286
"Hras.Gp1ba"	"Hras"	"Gp1ba"	0	66	0	0	0	0	0	0	166	0	0	46	355	456
"Serpine2.Gp1ba"	"Serpine2"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	158	0	157
"F2.Gp1ba"	"F2"	"Gp1ba"	0	0	0	0	0	0	0	0	914	900	0	924	0	999
"Alb.Gp1ba"	"Alb"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	0	184	183
"Ppbp.Gp1ba"	"Ppbp"	"Gp1ba"	0	0	0	0	0	249	0	0	0	0	0	0	117	308
"Pf4.Gp1ba"	"Pf4"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	0	172	171
"Vasp.Gp1ba"	"Vasp"	"Gp1ba"	0	0	0	0	0	0	0	0	64	0	0	152	92	216
"F9.Gp1ba"	"F9"	"Gp1ba"	0	0	0	0	0	0	0	0	63	900	0	0	65	904
"F8.Gp1ba"	"F8"	"Gp1ba"	0	0	0	0	0	0	0	0	0	900	0	496	0	947
"F7.Gp1ba"	"F7"	"Gp1ba"	0	0	0	0	0	0	0	0	63	0	0	118	107	197
"Plat.Gp1ba"	"Plat"	"Gp1ba"	0	0	0	0	0	0	0	0	63	0	0	97	84	157
"F11.Gp1ba"	"F11"	"Gp1ba"	0	0	0	0	0	0	0	0	165	900	0	193	75	929
"Fgg.Gp1ba"	"Fgg"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	172	68	195
"Fgb.Gp1ba"	"Fgb"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	169	64	188
"Serpine1.Gp1ba"	"Serpine1"	"Gp1ba"	0	0	0	0	0	0	0	0	0	0	0	190	0	190
"Gnai2.Gp1ba"	"Gnai2"	"Gp1ba"	0	0	0	0	0	0	0	0	213	0	0	0	348	464
"Hcrt.Bdkrb2"	"Hcrt"	"Bdkrb2"	0	0	0	0	0	0	0	0	0	900	0	149	0	911
"Hcrt.Crhr2"	"Hcrt"	"Crhr2"	0	0	0	0	0	0	0	0	0	0	0	158	107	215
"Hcrt.Vipr2"	"Hcrt"	"Vipr2"	0	0	0	0	0	0	0	0	0	0	0	110	100	164
"Hcrt.Nmbr"	"Hcrt"	"Nmbr"	0	0	0	0	0	0	0	0	64	900	0	0	0	902
"Hcrt.Tacr2"	"Hcrt"	"Tacr2"	0	0	0	0	0	0	0	0	0	900	0	0	64	902
"Hcrt.Npffr1"	"Hcrt"	"Npffr1"	0	0	0	0	0	0	0	0	119	900	0	0	0	908
"Hcrt.Avpr1a"	"Hcrt"	"Avpr1a"	0	0	0	0	0	0	0	0	64	900	0	180	0	916
"Hcrt.F2rl2"	"Hcrt"	"F2rl2"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Hcrt.F2rl1"	"Hcrt"	"F2rl1"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Hcrt.Ednrb"	"Hcrt"	"Ednrb"	0	0	0	0	0	0	0	0	64	900	0	140	0	912
"Hcrt.Tnfrsf21"	"Hcrt"	"Tnfrsf21"	0	0	0	0	0	0	0	0	0	0	0	0	178	177
"Hcrt.Gcgr"	"Hcrt"	"Gcgr"	0	0	0	0	0	0	0	0	0	900	0	0	410	938
"Hcrt.Nmur1"	"Hcrt"	"Nmur1"	0	0	0	0	0	0	0	0	64	900	0	62	183	918
"Hcrt.Gpr39"	"Hcrt"	"Gpr39"	0	0	0	0	0	0	0	0	64	0	0	179	106	253
"Hcrt.Avpr1b"	"Hcrt"	"Avpr1b"	0	0	0	0	0	0	0	0	64	900	0	0	0	902
"Hcrt.Ntsr1"	"Hcrt"	"Ntsr1"	0	0	0	0	0	0	0	0	64	900	0	0	0	902
