Human.gene.name,Gene.name
MAGEC2,MAGEC2
MAGEC3,MAGEC3
APIP,APIP
VPS72,VPS72
ASIC5,ASIC5
BST1,BST1
FXN,FXN
TDRD3,TDRD3
LIPJ,LIPJ
LRRC31,LRRC31
ZNF704,ZNF704
GPR63,GPR63
TAB3,TAB3
NMS,NMS
UBA52,UBA52
DCTN3,DCTN3
ALG11,ALG11
PADI1,PADI1
FBXL5,FBXL5
COQ4,COQ4
PLA2G4D,PLA2G4D
NCF1,NCF1
COX4I2,COX4I2
IFT52,IFT52
SAMD7,SAMD7
DUSP16,DUSP16
RPP25L,RPP25L
LIPJ,LIPJ
ARID3C,ARID3C
IGHV1-24,IGHV1-24
AC245369.4,AC245369.4
UBE2D2,UBE2D2
INSL5,INSL5
C5orf63,C5orf63
OR14C36,OR14C36
FUCA2,FUCA2
PSD3,PSD3
IGHV2-70,IGHV2-70
IGHV2OR16-5,IGHV2OR16-5
IGHV2-5,IGHV2-5
AC245369.1,AC245369.1
IGHV2-26,IGHV2-26
LGR6,LGR6
SNF8,SNF8
PRSS48,PRSS48
GDF9,GDF9
GALT,GALT
OR8J3,OR8J3
OR8J1,OR8J1
USP31,USP31
PDZD7,PDZD7
SH3D19,SH3D19
ZNF503,ZNF503
PTH,PTH
SEC62,SEC62
GABBR1,GABBR1
OR14A2,OR14A2
SNPH,SNPH
PRMT2,PRMT2
SDR16C5,SDR16C5
GAL3ST2,GAL3ST2
GABRA2,GABRA2
ADAM23,ADAM23
C4orf32,C4orf32
FKBP4,FKBP4
BUD13,BUD13
NOP56,NOP56
DDX51,DDX51
PATJ,PATJ
C16orf92,C16orf92
ZNRF2,ZNRF2
LINC00675,LINC00675
TBC1D2,TBC1D2
HS3ST3B1,HS3ST3B1
RSU1,RSU1
TIMM17B,TIMM17B
SHROOM1,SHROOM1
ZFPM1,ZFPM1
OR14C36,OR14C36
CYP21A2,CYP21A2
HORMAD2,HORMAD2
UTP14C,UTP14C
UTP14A,UTP14A
APOO,APOO
CTU2,CTU2
C1QTNF4,C1QTNF4
BCO1,BCO1
GTF2IRD2,GTF2IRD2
GTF2IRD2B,GTF2IRD2B
MYBPC3,MYBPC3
MIS12,MIS12
COPS8,COPS8
RASD2,RASD2
IL11RA,IL11RA
ETV4,ETV4
CDK19,CDK19
DAGLA,DAGLA
EIF4G1,EIF4G1
PPFIA3,PPFIA3
ZFHX2,ZFHX2
PDCL3,PDCL3
DERL2,DERL2
STARD4,STARD4
CCDC80,CCDC80
THTPA,THTPA
COX10,COX10
COL1A2,COL1A2
KAZALD1,KAZALD1
IGHV1-24,IGHV1-24
AC245369.4,AC245369.4
ITGA4,ITGA4
PEX11G,PEX11G
SYNM,SYNM
AP1G2,AP1G2
VPS53,VPS53
C19orf68,C19orf68
DLX3,DLX3
SRP14,SRP14
OR14C36,OR14C36
PPP6R1,PPP6R1
CENPC,CENPC
NOD1,NOD1
GALNT2,GALNT2
IGHV1-24,IGHV1-24
AC245369.4,AC245369.4
ANKLE1,ANKLE1
WDR74,WDR74
IDH3B,IDH3B
NUDT19,NUDT19
CBFA2T3,CBFA2T3
C1orf115,C1orf115
ADD2,ADD2
GTSF1,GTSF1
TRIP11,TRIP11
DLX4,DLX4
WDR74,WDR74
SERPINA10,SERPINA10
AP001160.5,AP001160.5
TTC23,TTC23
NDUFS3,NDUFS3
C6orf201,C6orf201
OLFML1,OLFML1
IGHV2-70,IGHV2-70
IGHV2OR16-5,IGHV2OR16-5
IGHV2-5,IGHV2-5
AC245369.1,AC245369.1
IGHV2-26,IGHV2-26
OR14A2,OR14A2
MUC5AC,MUC5AC
CEP128,CEP128
GLI3,GLI3
RPS3A,RPS3A
FAM96B,FAM96B
COQ6,COQ6
ECI2,ECI2
GREB1L,GREB1L
DUSP5,DUSP5
FGF13,FGF13
OR5AC2,OR5AC2
TRAV12-3,TRAV12-3
TRAV12-1,TRAV12-1
TRAV12-2,TRAV12-2
MYBL2,MYBL2
C1orf127,C1orf127
WLS,WLS
CERKL,CERKL
OR5AC2,OR5AC2
NPAS2,NPAS2
MARK1,MARK1
KBTBD4,KBTBD4
DPEP1,DPEP1
BCL2L1,BCL2L1
TRAV9-1,TRAV9-1
TAF13,TAF13
OR5AC2,OR5AC2
SERPINA6,SERPINA6
NEK5,NEK5
CDA,CDA
APOM,APOM
LIN7B,LIN7B
CHMP1A,CHMP1A
ZNF292,ZNF292
OR51F2,OR51F2
RBM25,RBM25
TAF15,TAF15
RGS9BP,RGS9BP
HMGN4,HMGN4
HMGN2,HMGN2
AIP,AIP
HIST1H3B,HIST1H3B
HIST1H3D,HIST1H3D
OR5AC2,OR5AC2
SDHD,SDHD
SPIRE2,SPIRE2
WDR47,WDR47
TAF7L,TAF7L
INO80E,INO80E
BMT2,BMT2
SMC3,SMC3
OR14C36,OR14C36
MUC5B,MUC5B
ABCC12,ABCC12
RND1,RND1
NEUROD1,NEUROD1
TOP1MT,TOP1MT
FAM161B,FAM161B
OR52R1,OR52R1
VARS2,VARS2
MARCH11,MARCH11
SULT1E1,SULT1E1
OTX1,OTX1
MYL10,MYL10
KCNH5,KCNH5
CADPS2,CADPS2
NCOA4,NCOA4
RAVER2,RAVER2
KCNC2,KCNC2
PIAS4,PIAS4
RBAK,RBAK
CDK10,CDK10
TMEM220,TMEM220
HIST1H2BD,HIST1H2BD
TIMM8B,TIMM8B
GTF2A1L,GTF2A1L
SMO,SMO
UBE2Z,UBE2Z
C11orf57,C11orf57
KIAA1429,KIAA1429
TIMM8A,TIMM8A
JAK1,JAK1
TMEM201,TMEM201
PARL,PARL
AC131160.1,AC131160.1
GABBR2,GABBR2
HIRIP3,HIRIP3
GTSF1L,GTSF1L
SCNN1G,SCNN1G
CLU,CLU
MEOX1,MEOX1
FCGR2A,FCGR2A
FCGR2B,FCGR2B
FCGR2C,FCGR2C
OAS3,OAS3
LINC00116,LINC00116
PRR9,PRR9
DPF1,DPF1
LRMDA,LRMDA
CREBL2,CREBL2
LELP1,LELP1
PIH1D2,PIH1D2
DOC2A,DOC2A
KCTD3,KCTD3
ZC3H15,ZC3H15
ALDH16A1,ALDH16A1
OR51S1,OR51S1
PRRC2B,PRRC2B
STX7,STX7
GALNS,GALNS
GPR160,GPR160
GAL3ST2,GAL3ST2
PCNX2,PCNX2
TOX2,TOX2
FERMT2,FERMT2
PLEKHJ1,PLEKHJ1
PLBD1,PLBD1
TVP23A,TVP23A
PCSK4,PCSK4
MRVI1,MRVI1
WFDC10A,WFDC10A
VSTM2B,VSTM2B
SLC27A2,SLC27A2
REL,REL
OSCAR,OSCAR
NUBP1,NUBP1
SOST,SOST
DCTN2,DCTN2
CGA,CGA
TAF5L,TAF5L
SF3A2,SF3A2
WFDC11,WFDC11
TEX45,TEX45
TAS2R60,TAS2R60
WFDC13,WFDC13
GJA1,GJA1
GALNT11,GALNT11
CEP290,CEP290
TAS2R41,TAS2R41
TRAV13-2,TRAV13-2
TRAV13-1,TRAV13-1
FAR1,FAR1
GINS3,GINS3
CCDC151,CCDC151
GAS8,GAS8
C4orf51,C4orf51
SC5D,SC5D
KPNA6,KPNA6
AC010616.1,AC010616.1
LHX5,LHX5
DUSP3,DUSP3
MBD6,MBD6
SLC22A16,SLC22A16
ADPRM,ADPRM
KIR3DL3,KIR3DL3
KIR2DL3,KIR2DL3
KIR3DL1,KIR3DL1
KIR2DS4,KIR2DS4
KIR2DL4,KIR2DL4
KIR3DL2,KIR3DL2
KIR2DL1,KIR2DL1
GPD2,GPD2
PIH1D1,PIH1D1
GPR85,GPR85
SLC35A5,SLC35A5
TOMM20L,TOMM20L
RAB11FIP4,RAB11FIP4
MTMR3,MTMR3
RACGAP1,RACGAP1
ARF3,ARF3
MTHFD1L,MTHFD1L
TIMM9,TIMM9
KIAA0513,KIAA0513
NFYB,NFYB
GAL3ST2,GAL3ST2
C17orf105,C17orf105
LRRC26,LRRC26
KIR3DL3,KIR3DL3
KIR2DL3,KIR2DL3
KIR3DL1,KIR3DL1
KIR2DS4,KIR2DS4
KIR2DL4,KIR2DL4
KIR3DL2,KIR3DL2
KIR2DL1,KIR2DL1
COL4A3BP,COL4A3BP
C12orf29,C12orf29
GEMIN4,GEMIN4
SPINT4,SPINT4
MRM3,MRM3
MAGED1,MAGED1
TRAV9-2,TRAV9-2
OR14C36,OR14C36
ANKH,ANKH
ZNF358,ZNF358
AC093893.1,AC093893.1
TLX1,TLX1
SLC8A3,SLC8A3
SPDYE1,SPDYE1
SPDYE2B,SPDYE2B
SPDYE2,SPDYE2
SPDYE4,SPDYE4
SPDYE16,SPDYE16
SPDYE3,SPDYE3
SPDYE6,SPDYE6
SPDYE5,SPDYE5
RSPO1,RSPO1
GLOD4,GLOD4
GAN,GAN
POGK,POGK
IL1RN,IL1RN
FAM43B,FAM43B
LYAR,LYAR
SLC26A3,SLC26A3
SCUBE3,SCUBE3
LBX1,LBX1
XKR8,XKR8
OAS1,OAS1
AQR,AQR
WFDC3,WFDC3
ZNF318,ZNF318
YWHAQ,YWHAQ
TADA1,TADA1
OAS1,OAS1
AK7,AK7
LRPPRC,LRPPRC
EFCAB14,EFCAB14
BTK,BTK
JADE1,JADE1
TMEM8C,TMEM8C
WTAP,WTAP
SLC9A5,SLC9A5
ABHD8,ABHD8
MIER1,MIER1
TOLLIP,TOLLIP
HS3ST3B1,HS3ST3B1
OGFOD2,OGFOD2
KIAA1217,KIAA1217
SERPINA2,SERPINA2
ECI2,ECI2
MMAA,MMAA
F9,F9
ANXA5,ANXA5
DNTTIP1,DNTTIP1
TROVE2,TROVE2
SCNN1B,SCNN1B
SP140,SP140
PDE5A,PDE5A
RFWD2,RFWD2
NEU4,NEU4
ZNF720,ZNF720
ZNF738,ZNF738
ZNF670-ZNF695,ZNF670-ZNF695
AC010615.4,AC010615.4
NCKAP5,NCKAP5
ZNF720,ZNF720
ZNF738,ZNF738
ZNF670-ZNF695,ZNF670-ZNF695
AC010615.4,AC010615.4
GPR19,GPR19
RESP18,RESP18
HEATR9,HEATR9
HIST1H4A,HIST1H4A
HIST1H4D,HIST1H4D
PRKAR1B,PRKAR1B
PPFIBP2,PPFIBP2
GEMIN2,GEMIN2
COG7,COG7
PCSK1N,PCSK1N
TMEM214,TMEM214
SP140L,SP140L
SP100,SP100
ERAS,ERAS
TPX2,TPX2
SPDYE1,SPDYE1
SPDYE2B,SPDYE2B
SPDYE2,SPDYE2
SPDYE4,SPDYE4
SPDYE16,SPDYE16
SPDYE3,SPDYE3
SPDYE6,SPDYE6
SPDYE5,SPDYE5
SLC25A4,SLC25A4
IQCE,IQCE
FRS2,FRS2
PCDH20,PCDH20
AL592490.1,AL592490.1
FAM57A,FAM57A
MCOLN1,MCOLN1
JPH2,JPH2
MCC,MCC
SCO1,SCO1
EGLN2,EGLN2
SLC29A3,SLC29A3
SOWAHA,SOWAHA
BMF,BMF
OR51H1,OR51H1
TCEAL6,TCEAL6
TCEAL5,TCEAL5
TCEAL3,TCEAL3
B3GALNT1,B3GALNT1
ALKBH6,ALKBH6
MRPL34,MRPL34
RHOJ,RHOJ
PITX2,PITX2
PDCD1,PDCD1
STAP1,STAP1
CCL5,CCL5
EGR2,EGR2
LIPJ,LIPJ
KBTBD3,KBTBD3
OSER1,OSER1
ALG5,ALG5
GAB4,GAB4
GAB2,GAB2
DLAT,DLAT
KCNMA1,KCNMA1
TMEM216,TMEM216
MSANTD4,MSANTD4
DNAAF5,DNAAF5
GNL2,GNL2
HHEX,HHEX
CYB5R2,CYB5R2
RHBDF1,RHBDF1
FOLH1,FOLH1
IGF2BP3,IGF2BP3
WDR78,WDR78
GDAP1L1,GDAP1L1
PLEKHB2,PLEKHB2
OR51T1,OR51T1
CASZ1,CASZ1
NRIP1,NRIP1
CMIP,CMIP
ATP5G1,ATP5G1
TCEAL1,TCEAL1
LINC00998,LINC00998
CPA5,CPA5
DNALI1,DNALI1
WNT1,WNT1
BUD23,BUD23
ZFYVE16,ZFYVE16
MALSU1,MALSU1
NR2C1,NR2C1
SLC35D2,SLC35D2
TMEM14A,TMEM14A
PAFAH1B1,PAFAH1B1
UBE2C,UBE2C
ITGAM,ITGAM
GUCY2C,GUCY2C
PADI2,PADI2
RPL36AL,RPL36AL
HSPBP1,HSPBP1
HELT,HELT
CYB5A,CYB5A
NMT2,NMT2
NEK3,NEK3
TNNC2,TNNC2
PKN3,PKN3
TMOD4,TMOD4
SERF2,SERF2
HDC,HDC
AC005154.6,AC005154.6
GGCT,GGCT
CCKAR,CCKAR
TONSL,TONSL
HIST1H1B,HIST1H1B
IRX5,IRX5
TBC1D8,TBC1D8
MYLK2,MYLK2
COL13A1,COL13A1
GINM1,GINM1
SERINC4,SERINC4
HSPE1,HSPE1
HIST1H3H,HIST1H3H
COX7B2,COX7B2
SMPDL3B,SMPDL3B
OR51A7,OR51A7
FBP2,FBP2
HSPD1,HSPD1
OR51G2,OR51G2
ADAMTSL2,ADAMTSL2
C5AR2,C5AR2
POU3F3,POU3F3
CAND1,CAND1
DDHD1,DDHD1
GLRA4,GLRA4
STAMBP,STAMBP
PENK,PENK
CADM1,CADM1
EHBP1,EHBP1
EHF,EHF
ELL3,ELL3
BCORL1,BCORL1
TECTA,TECTA
PHKG2,PHKG2
MRPL22,MRPL22
ZDHHC12,ZDHHC12
NDUFA3,NDUFA3
GABRB1,GABRB1
HYPK,HYPK
RHPN1,RHPN1
SMAD1,SMAD1
AC068631.2,AC068631.2
DNAJB11,DNAJB11
ATXN7L3B,ATXN7L3B
IFT74,IFT74
DNAJC30,DNAJC30
MORF4L2,MORF4L2
UBAC1,UBAC1
G3BP2,G3BP2
RAD54B,RAD54B
FSBP,FSBP
TFPT,TFPT
FOLR2,FOLR2
PYGO2,PYGO2
C1orf174,C1orf174
CLSTN3,CLSTN3
SLC25A33,SLC25A33
ETS2,ETS2
GCN1,GCN1
C8orf44-SGK3,C8orf44-SGK3
SGK3,SGK3
AP001273.2,AP001273.2
MED17,MED17
CHRNA2,CHRNA2
DNPEP,DNPEP
GRAMD4,GRAMD4
HRG,HRG
GABRA4,GABRA4
SMAD9,SMAD9
PHOX2A,PHOX2A
TRAPPC6B,TRAPPC6B
CCDC189,CCDC189
HDGFL1,HDGFL1
PCDH9,PCDH9
INPPL1,INPPL1
RPL12,RPL12
SELENOM,SELENOM
DNAJC5B,DNAJC5B
GSPT2,GSPT2
CRYBG3,CRYBG3
ESCO1,ESCO1
SFSWAP,SFSWAP
KBTBD11-OT1,KBTBD11-OT1
CLN8,CLN8
RASAL2,RASAL2
FAM129B,FAM129B
LRRC19,LRRC19
SYPL1,SYPL1
TRIP6,TRIP6
CALCOCO2,CALCOCO2
OSMR,OSMR
DPCD,DPCD
BUB1,BUB1
SLC25A26,SLC25A26
CYP4F12,CYP4F12
CYP4F2,CYP4F2
CYP4F11,CYP4F11
CYP4F8,CYP4F8
CYP4F3,CYP4F3
GUCY1B3,GUCY1B3
RB1,RB1
ASGR2,ASGR2
FBXW4,FBXW4
KCTD19,KCTD19
PKD1L3,PKD1L3
CYHR1,CYHR1
COL25A1,COL25A1
RIOX2,RIOX2
LRSAM1,LRSAM1
TFAM,TFAM
FOXS1,FOXS1
GPR65,GPR65
MOXD1,MOXD1
FXYD7,FXYD7
PAPOLG,PAPOLG
ZXDB,ZXDB
ZXDA,ZXDA
PRL,PRL
EEF2,EEF2
PFN2,PFN2
LRIG1,LRIG1
COL11A2,COL11A2
UBTF,UBTF
RABAC1,RABAC1
DUSP15,DUSP15
OR51G1,OR51G1
RCBTB2,RCBTB2
C5AR1,C5AR1
ZNF449,ZNF449
METTL18,METTL18
KNG1,KNG1
GPHB5,GPHB5
OR8K3,OR8K3
OR4F17,OR4F17
OR4F5,OR4F5
OR4F4,OR4F4
PLEKHG4,PLEKHG4
PPP1R3A,PPP1R3A
TNRC6A,TNRC6A
NMD3,NMD3
LIPF,LIPF
SDSL,SDSL
ORC4,ORC4
IRX6,IRX6
UNC5B,UNC5B
PYM1,PYM1
INAFM1,INAFM1
FAM174A,FAM174A
DDA1,DDA1
DEXI,DEXI
UTP6,UTP6
ANKS6,ANKS6
GSTA3,GSTA3
GSTA5,GSTA5
GSTA2,GSTA2
GSTA1,GSTA1
OAS1,OAS1
INPP4A,INPP4A
TRAV12-3,TRAV12-3
TRAV12-1,TRAV12-1
TRAV12-2,TRAV12-2
WDR24,WDR24
CDK15,CDK15
CLCC1,CLCC1
OR52R1,OR52R1
TTLL6,TTLL6
NDRG4,NDRG4
COL26A1,COL26A1
TRAV18,TRAV18
SNIP1,SNIP1
KRIT1,KRIT1
TRAV22,TRAV22
RBM20,RBM20
ANO8,ANO8
ANKRD27,ANKRD27
PCF11,PCF11
PPP2R5E,PPP2R5E
DENND4B,DENND4B
RNF148,RNF148
RNF133,RNF133
ADO,ADO
CAPRIN2,CAPRIN2
HIST1H2AE,HIST1H2AE
PIPOX,PIPOX
MIGA2,MIGA2
KLHL1,KLHL1
SMIM10L2A,SMIM10L2A
SMIM10L2B,SMIM10L2B
FCGR3A,FCGR3A
FCGR3B,FCGR3B
FAM69A,FAM69A
PRR36,PRR36
SMLR1,SMLR1
YTHDC2,YTHDC2
TMEM150B,TMEM150B
ADRM1,ADRM1
SLC5A3,SLC5A3
SPON1,SPON1
MCF2,MCF2
RFXAP,RFXAP
EVI5L,EVI5L
TM4SF20,TM4SF20
COL14A1,COL14A1
RPL5,RPL5
MRPS6,MRPS6
IL13RA1,IL13RA1
PHC3,PHC3
OR51F1,OR51F1
BRSK1,BRSK1
COL6A3,COL6A3
GPSM2,GPSM2
PRL,PRL
SPRR1A,SPRR1A
SPRR1B,SPRR1B
KCNK2,KCNK2
ATXN3L,ATXN3L
FZD7,FZD7
SARNP,SARNP
FNDC5,FNDC5
LMBR1,LMBR1
SPRR3,SPRR3
CKM,CKM
GCFC2,GCFC2
BUB1B,BUB1B
TRAV23DV6,TRAV23DV6
IRGM,IRGM
CPA1,CPA1
THBS4,THBS4
IRGM,IRGM
ORMDL2,ORMDL2
KMT2D,KMT2D
MUL1,MUL1
LGI1,LGI1
IST1,IST1
SEPT8,SEPT8
MBD5,MBD5
OAS1,OAS1
AC023055.1,AC023055.1
DNAJC14,DNAJC14
PRL,PRL
NR3C2,NR3C2
LIPN,LIPN
TEX38,TEX38
GEM,GEM
NEK1,NEK1
MRPL19,MRPL19
MYO18B,MYO18B
OR8K3,OR8K3
SLC13A4,SLC13A4
SPRR1A,SPRR1A
SPRR1B,SPRR1B
ST8SIA4,ST8SIA4
CCL15,CCL15
CCL15-CCL14,CCL15-CCL14
CCL23,CCL23
PIP5K1B,PIP5K1B
TRAV8-1,TRAV8-1
TRAV8-3,TRAV8-3
MROH6,MROH6
SPRR4,SPRR4
LRRD1,LRRD1
ABHD3,ABHD3
SESN3,SESN3
TRAV18,TRAV18
TRIM55,TRIM55
COL6A1,COL6A1
SPIN4,SPIN4
USP35,USP35
MMP19,MMP19
STXBP6,STXBP6
UCHL5,UCHL5
CAMK2N1,CAMK2N1
IMPAD1,IMPAD1
MIIP,MIIP
HOXB13,HOXB13
FBP1,FBP1
CTGF,CTGF
TRAV8-1,TRAV8-1
TRAV8-3,TRAV8-3
RPP38,RPP38
TRAV18,TRAV18
AC073896.1,AC073896.1
CNPY2,CNPY2
SERTM1,SERTM1
PPP1R16A,PPP1R16A
TMEM39B,TMEM39B
TRAV22,TRAV22
SP4,SP4
MICA,MICA
MICB,MICB
H2AFJ,H2AFJ
PRKCSH,PRKCSH
PDLIM7,PDLIM7
ACVR2A,ACVR2A
CDKN1B,CDKN1B
OR8K3,OR8K3
C19orf38,C19orf38
HS6ST1,HS6ST1
MAD2L1,MAD2L1
CATSPER4,CATSPER4
HOXB9,HOXB9
CDC37,CDC37
MEGF10,MEGF10
NDUFA12,NDUFA12
GDI2,GDI2
SDHB,SDHB
SLC47A1,SLC47A1
TBC1D19,TBC1D19
KIAA2012,KIAA2012
ABCC5,ABCC5
XRCC4,XRCC4
MED14,MED14
SH2D4A,SH2D4A
TSHR,TSHR
FBXO48,FBXO48
ZNF720,ZNF720
ZNF738,ZNF738
ZNF670-ZNF695,ZNF670-ZNF695
AC010615.4,AC010615.4
PHOX2B,PHOX2B
PLBD2,PLBD2
TTLL9,TTLL9
OAS1,OAS1
NLRP1,NLRP1
SELE,SELE
PBXIP1,PBXIP1
R3HDM2,R3HDM2
C1RL,C1RL
COL24A1,COL24A1
SERPINA1,SERPINA1
ARL6IP4,ARL6IP4
BAG6,BAG6
VCAN,VCAN
RHBDD3,RHBDD3
INHBA,INHBA
SUMO1,SUMO1
CRIP3,CRIP3
FITM2,FITM2
ZMYND19,ZMYND19
DNAH5,DNAH5
CBLN2,CBLN2
ZNF692,ZNF692
IVL,IVL
ANKRD22,ANKRD22
OR52R1,OR52R1
ELF4,ELF4
R3HDML,R3HDML
SERPINA1,SERPINA1
SPSB1,SPSB1
CCDC74B,CCDC74B
CCDC74A,CCDC74A
OR51F1,OR51F1
OR2H2,OR2H2
OR2H1,OR2H1
C12orf60,C12orf60
SDS,SDS
ATPAF1,ATPAF1
FAM163B,FAM163B
REEP6,REEP6
WBP11,WBP11
MMP2,MMP2
PLCG2,PLCG2
ZNF672,ZNF672
KCNE2,KCNE2
HNF4A,HNF4A
OR8K3,OR8K3
GPAM,GPAM
OR5T2,OR5T2
COX16,COX16
ZNF365,ZNF365
MSMP,MSMP
FAM208B,FAM208B
ARHGDIG,ARHGDIG
CREB3,CREB3
FGF8,FGF8
UROD,UROD
RAB4B,RAB4B
RAB4B-EGLN2,RAB4B-EGLN2
DACH1,DACH1
CCDC9,CCDC9
DAPK3,DAPK3
SPTSSB,SPTSSB
FABP2,FABP2
BIRC6,BIRC6
MAGI2,MAGI2
KLRG1,KLRG1
RGS11,RGS11
RGP1,RGP1
MAP3K21,MAP3K21
VWA5B1,VWA5B1
GGA2,GGA2
SMCO3,SMCO3
EWSR1,EWSR1
MIA,MIA
MIA-RAB4B,MIA-RAB4B
SMIM11B,SMIM11B
SMIM11A,SMIM11A
GLA,GLA
KCNK1,KCNK1
LPAR6,LPAR6
GSTM4,GSTM4
MIA,MIA
MIA-RAB4B,MIA-RAB4B
KCTD21,KCTD21
LCE6A,LCE6A
SYNJ2BP,SYNJ2BP
YEATS4,YEATS4
RPA2,RPA2
OAS1,OAS1
PLA2G4F,PLA2G4F
ACBD7,ACBD7
OR2H2,OR2H2
OR2H1,OR2H1
CCL15,CCL15
CCL15-CCL14,CCL15-CCL14
CCL23,CCL23
ACOXL,ACOXL
FUBP1,FUBP1
TRAV5,TRAV5
MPP3,MPP3
ARHGAP44,ARHGAP44
PPIL4,PPIL4
SLA,SLA
MEAF6,MEAF6
SYNJ2BP-COX16,SYNJ2BP-COX16
PDIA2,PDIA2
CU633980.1,CU633980.1
C21orf140,C21orf140
JMJD8,JMJD8
M6PR,M6PR
OTUD4,OTUD4
OR2H2,OR2H2
OR2H1,OR2H1
PTPN3,PTPN3
FCGR2A,FCGR2A
FCGR2B,FCGR2B
FCGR2C,FCGR2C
KDM5D,KDM5D
OR8K3,OR8K3
TLN1,TLN1
LAMC2,LAMC2
RRAS2,RRAS2
TG,TG
TMEM167A,TMEM167A
PDE12,PDE12
ARF4,ARF4
ELAC2,ELAC2
DENND6A,DENND6A
TBCEL,TBCEL
OR4F17,OR4F17
OR4F5,OR4F5
OR4F4,OR4F4
CEACAM3,CEACAM3
CEACAM4,CEACAM4
ZNF316,ZNF316
PTPRC,PTPRC
TECTB,TECTB
SOCS6,SOCS6
TRABD2B,TRABD2B
SELL,SELL
ZNF853,ZNF853
IDI1,IDI1
HNRNPH2,HNRNPH2
CLIC6,CLIC6
STAMBPL1,STAMBPL1
ST13,ST13
AC024940.1,AC024940.1
AC092821.1,AC092821.1
PTPN7,PTPN7
CD6,CD6
GRIA4,GRIA4
TMEM163,TMEM163
MAB21L2,MAB21L2
FP565260.4,FP565260.4
DNMT3L,DNMT3L
C7orf26,C7orf26
OLAH,OLAH
LRBA,LRBA
GBA2,GBA2
C2orf78,C2orf78
ACSL1,ACSL1
SLCO4C1,SLCO4C1
STOML2,STOML2
ATG3,ATG3
CCNA1,CCNA1
PSD4,PSD4
C2orf78,C2orf78
DBH,DBH
FOXP1,FOXP1
CCL18,CCL18
CCL3L1,CCL3L1
CCL3,CCL3
S100B,S100B
HSPA5,HSPA5
OTOL1,OTOL1
DIP2A,DIP2A
EP400,EP400
ARMCX4,ARMCX4
FAM110B,FAM110B
MGAT5,MGAT5
SLC35F3,SLC35F3
CFAP126,CFAP126
CDH17,CDH17
OR2H2,OR2H2
OR2H1,OR2H1
TTPAL,TTPAL
PSMG1,PSMG1
COA6,COA6
OR8K3,OR8K3
EVA1A,EVA1A
ALDOA,ALDOA
TSC22D2,TSC22D2
TRA2A,TRA2A
TARBP1,TARBP1
C4orf3,C4orf3
OVCH2,OVCH2
CNKSR1,CNKSR1
HOXB8,HOXB8
KHDRBS1,KHDRBS1
SDR42E1,SDR42E1
GUCY1A3,GUCY1A3
MLPH,MLPH
DDO,DDO
PRPF31,PRPF31
NXPE2,NXPE2
GABPB1,GABPB1
OR2H2,OR2H2
OR2H1,OR2H1
WDR66,WDR66
MXD4,MXD4
CCL4L2,CCL4L2
CCL4,CCL4
AIRE,AIRE
ZNF184,ZNF184
CENPF,CENPF
SYNE4,SYNE4
RHEBL1,RHEBL1
APC,APC
CLEC4F,CLEC4F
CDHR3,CDHR3
OR5T3,OR5T3
OR5T1,OR5T1
IFIT2,IFIT2
NXPE4,NXPE4
ZNF76,ZNF76
TRHDE,TRHDE
ENPEP,ENPEP
RUNX1,RUNX1
PCBD1,PCBD1
KLB,KLB
OAS1,OAS1
CERK,CERK
MRPS9,MRPS9
IFT22,IFT22
TIMM23,TIMM23
TIMM23B,TIMM23B
TRAV8-1,TRAV8-1
TRAV8-3,TRAV8-3
RINT1,RINT1
TMEM128,TMEM128
FOXP2,FOXP2
AC073264.3,AC073264.3
TCAF2,TCAF2
C1R,C1R
PDCD2L,PDCD2L
AC092073.1,AC092073.1
INTS6L,INTS6L
ARMCX1,ARMCX1
HOXB7,HOXB7
ALG8,ALG8
DFFB,DFFB
EXOC4,EXOC4
ENDOD1,ENDOD1
KCNN2,KCNN2
CXorf66,CXorf66
NLRP1,NLRP1
ATP11C,ATP11C
HOXB5,HOXB5
HOXB6,HOXB6
CKAP2,CKAP2
DTNBP1,DTNBP1
GTF2A1,GTF2A1
IGF1R,IGF1R
EXT2,EXT2
MDFI,MDFI
GALNT12,GALNT12
EID3,EID3
GARS,GARS
CD207,CD207
TXNRD1,TXNRD1
SP8,SP8
ITGAV,ITGAV
TACR1,TACR1
OAS1,OAS1
ABCB5,ABCB5
ZNF367,ZNF367
TBK1,TBK1
TMEM17,TMEM17
PRL,PRL
MEIG1,MEIG1
HOXB4,HOXB4
BRMS1L,BRMS1L
ETNPPL,ETNPPL
SIPA1L3,SIPA1L3
FAM180A,FAM180A
ALX4,ALX4
AKAP12,AKAP12
IFIT3,IFIT3
CCDC126,CCDC126
CRH,CRH
IFIT3,IFIT3
OR11H7,OR11H7
EDARADD,EDARADD
UGGT1,UGGT1
FAM126B,FAM126B
SERINC3,SERINC3
OSBPL11,OSBPL11
ARL8A,ARL8A
PGM5,PGM5
HOXB2,HOXB2
IFIT1B,IFIT1B
SNX21,SNX21
VAX2,VAX2
HOXB3,HOXB3
METAP1,METAP1
BCLAF1,BCLAF1
ACOT8,ACOT8
BTLA,BTLA
C2orf78,C2orf78
HSD17B2,HSD17B2
ZNF653,ZNF653
PAG1,PAG1
PNN,PNN
MAP9,MAP9
NLRC3,NLRC3
PCYOX1L,PCYOX1L
RNF40,RNF40
ZSWIM3,ZSWIM3
SH2D2A,SH2D2A
LAMC1,LAMC1
